date,open,high,low,close,volume,amount,outstanding_share,turnover
2015-01-05,5.02,5.14,4.88,5.03,337368256.0,2739056384.0,31905164057.0,0.010574095635342184
2015-01-06,4.93,5.12,4.83,4.89,289390336.0,2320454400.0,31905164057.0,0.009070329037737943
2015-01-07,4.81,4.99,4.77,4.88,180969312.0,1430048896.0,31905164057.0,0.005672100970134184
2015-01-08,4.89,4.91,4.6,4.65,202660640.0,1546069376.0,31905164057.0,0.0063519698453183854
2015-01-09,4.56,4.95,4.54,4.69,258676848.0,1988183936.0,31905164057.0,0.008107679607535077
2015-01-12,4.62,4.71,4.51,4.6,127071712.0,949152000.0,31905164057.0,0.003982794502262414
2015-01-13,4.6,4.64,4.54,4.57,96668536.0,716752448.0,31905164057.0,0.0030298711464795272
2015-01-14,4.62,4.88,4.62,4.72,209317488.0,1617835904.0,31905164057.0,0.00656061469002463
2015-01-15,4.68,4.89,4.62,4.88,201955136.0,1568041344.0,31905164057.0,0.006329857312101519
2015-01-16,4.88,4.97,4.79,4.86,209674800.0,1662255744.0,31905164057.0,0.006571813880204678
2015-01-19,4.49,4.57,4.37,4.37,179348432.0,1294112384.0,31905164057.0,0.005621297909002631
2015-01-20,4.27,4.4,4.12,4.27,224483632.0,1554337920.0,31905164057.0,0.007035965450575649
2015-01-21,4.31,4.55,4.26,4.51,224228864.0,1602374784.0,31905164057.0,0.0070279802855551885
2015-01-22,4.5,4.53,4.39,4.45,134986352.0,975639040.0,31905164057.0,0.004230862181396117
2015-01-23,4.48,4.56,4.44,4.48,153915056.0,1123305728.0,31905164057.0,0.004824142440547363
2015-01-26,4.46,4.48,4.37,4.46,86008360.0,615657856.0,31905164057.0,0.002695750438591766
2015-01-27,4.46,4.46,4.28,4.35,109801280.0,776883648.0,31905164057.0,0.003441489277529967
2015-01-28,4.34,4.51,4.28,4.41,163146128.0,1168901888.0,31905164057.0,0.005113470901090876
2015-01-29,4.3,4.35,4.25,4.32,93003448.0,648494528.0,31905164057.0,0.002914996701908355
2015-01-30,4.38,4.4,4.27,4.28,68146720.0,477976576.0,31905164057.0,0.0021359150474278346
2015-02-02,4.17,4.2,4.1,4.12,84382920.0,568189632.0,31905164057.0,0.0026448044538885974
2015-02-03,4.17,4.24,4.1,4.23,80188304.0,541040320.0,31905164057.0,0.0025133330722493705
2015-02-04,4.24,4.27,4.13,4.14,68510104.0,467734720.0,31905164057.0,0.002147304551626929
2015-02-05,4.36,4.38,4.12,4.14,162215280.0,1125257600.0,31905164057.0,0.0050842954360051295
2015-02-06,4.13,4.14,3.93,3.99,110519904.0,722359936.0,31905164057.0,0.003464013029444113
2015-02-09,3.98,4.1,3.88,4.05,82118624.0,532827328.0,31905164057.0,0.0025738348768021193
2015-02-10,4.02,4.16,4.0,4.16,77097240.0,514716736.0,31905164057.0,0.0024164501979134895
2015-02-11,4.17,4.19,4.07,4.13,57436332.0,384392864.0,31905164057.0,0.001800220550422102
2015-02-12,4.13,4.15,4.07,4.13,56056972.0,373760064.0,31905164057.0,0.0017569874237240001
2015-02-13,4.15,4.24,4.12,4.16,79996560.0,542696128.0,31905164057.0,0.002507323261434499
2015-02-16,4.16,4.17,4.12,4.14,43595376.0,292915552.0,31905164057.0,0.0013664050096127045
2015-02-17,4.14,4.22,4.14,4.16,73506232.0,496409248.0,31905164057.0,0.0023038976345232964
2015-02-25,4.16,4.17,4.07,4.08,73115536.0,487174016.0,31905164057.0,0.0022916520933531585
2015-02-26,4.08,4.19,4.04,4.19,102437984.0,686256384.0,31905164057.0,0.0032107023119201006
2015-02-27,4.19,4.2,4.16,4.17,79089816.0,536053504.0,31905164057.0,0.0024789032853334498
2015-03-02,4.2,4.35,4.15,4.35,182752944.0,1255475968.0,31905164057.0,0.0057280051490568645
2015-03-03,4.3,4.3,4.11,4.14,171489808.0,1170607616.0,31905164057.0,0.0053749859331118244
2015-03-04,4.13,4.15,4.07,4.11,92044584.0,613466368.0,31905164057.0,0.0028849431344580533
2015-03-05,4.08,4.11,4.01,4.04,99431984.0,652558208.0,31905164057.0,0.003116485589052616
2015-03-06,4.04,4.08,4.03,4.05,65922208.0,433384736.0,31905164057.0,0.002066192415817923
2015-03-09,4.08,4.46,4.04,4.36,314139808.0,2177504000.0,31905164057.0,0.009846048979368206
2015-03-10,4.26,4.35,4.22,4.24,149598656.0,1033623808.0,31905164057.0,0.004688853996573574
2015-03-11,4.24,4.43,4.24,4.3,133417400.0,936332480.0,31905164057.0,0.004181686693779222
2015-03-12,4.38,4.62,4.33,4.48,314078592.0,2279925504.0,31905164057.0,0.009844130293105047
2015-03-13,4.49,4.62,4.4,4.44,209667632.0,1533656960.0,31905164057.0,0.006571589214379823
2015-03-16,4.44,4.5,4.36,4.47,160262032.0,1154141952.0,31905164057.0,0.005023075001704574
2015-03-17,4.56,4.59,4.47,4.52,170859616.0,1251385984.0,31905164057.0,0.005355233895514584
2015-03-18,4.52,4.66,4.51,4.63,206696352.0,1538595072.0,31905164057.0,0.00647846071660148
2015-03-19,4.62,4.62,4.52,4.58,154174752.0,1139415936.0,31905164057.0,0.004832282063322412
2015-03-20,4.57,4.73,4.49,4.62,246074256.0,1839372672.0,31905164057.0,0.007712677971515124
2015-03-23,4.63,4.65,4.58,4.64,202639536.0,1519987200.0,31905164057.0,0.006351308384999225
2015-03-24,4.62,4.67,4.51,4.57,174446384.0,1295266432.0,31905164057.0,0.0054676535650574854
2015-03-25,4.56,4.56,4.44,4.46,145919184.0,1061220224.0,31905164057.0,0.004573528715894043
2015-03-26,4.41,4.53,4.38,4.46,133764432.0,967912256.0,31905164057.0,0.004192563679065366
2015-03-27,4.47,4.54,4.43,4.49,121648808.0,884858624.0,31905164057.0,0.0038128250267783917
2015-03-30,4.51,4.64,4.48,4.6,225446544.0,1671889152.0,31905164057.0,0.007066145894038648
2015-03-31,4.65,4.7,4.51,4.54,211499152.0,1582740736.0,31905164057.0,0.006628994341547572
2015-04-01,4.54,4.6,4.5,4.57,132053200.0,975059776.0,31905164057.0,0.004138928725270964
2015-04-02,4.58,4.6,4.5,4.53,134281424.0,987678080.0,31905164057.0,0.004208767701683033
2015-04-03,4.51,4.57,4.49,4.56,128888800.0,949282432.0,31905164057.0,0.004039747288863157
2015-04-07,4.62,4.72,4.57,4.69,278491072.0,2100968832.0,31905164057.0,0.008728714621321592
2015-04-08,4.72,4.84,4.66,4.83,350516448.0,2709343488.0,31905164057.0,0.010986197951334358
2015-04-09,4.83,4.92,4.73,4.74,275668096.0,2148909568.0,31905164057.0,0.008640234399281152
2015-04-10,4.71,4.87,4.68,4.83,254817744.0,1983697792.0,31905164057.0,0.007986724141106334
2015-04-13,4.94,5.05,4.85,4.93,295392896.0,2371766784.0,31905164057.0,0.009258466606605358
2015-04-14,4.91,4.91,4.79,4.85,178745200.0,1404672384.0,31905164057.0,0.005602390875679678
2015-04-15,4.83,5.04,4.81,4.89,266782608.0,2135440384.0,31905164057.0,0.008361737539521219
2015-04-16,4.84,5.11,4.79,5.1,267753408.0,2163734528.0,31905164057.0,0.008392165215688802
2015-04-17,5.17,5.24,5.01,5.1,322225760.0,2666470144.0,31905164057.0,0.010099486071418699
2015-04-20,5.15,5.15,4.87,4.89,299943872.0,2439350016.0,31905164057.0,0.009401107339994769
2015-04-21,4.88,4.97,4.83,4.95,173504496.0,1379570048.0,31905164057.0,0.005438132074482566
2015-04-22,4.97,5.05,4.93,5.05,245592080.0,1981031168.0,31905164057.0,0.007697565182903896
2015-04-23,5.05,5.05,4.89,4.96,208879232.0,1683169792.0,31905164057.0,0.0065468784810768545
2015-04-24,4.86,4.89,4.8,4.86,174473680.0,1371953664.0,31905164057.0,0.005468509100542313
2015-04-27,4.89,5.01,4.88,5.0,237420592.0,1908322560.0,31905164057.0,0.007441447145541628
2015-04-28,5.02,5.34,4.98,5.09,460550560.0,3842074880.0,31905164057.0,0.014434984856282383
2015-04-29,5.05,5.05,4.88,4.99,192515984.0,1553111296.0,31905164057.0,0.006034007023316401
2015-04-30,5.0,5.02,4.87,4.88,166029872.0,1329760256.0,31905164057.0,0.00520385576778042
2015-05-04,4.88,4.95,4.83,4.9,110576832.0,878471104.0,31905164057.0,0.003465797317401332
2015-05-05,4.88,4.89,4.61,4.63,165242896.0,1273191296.0,31905164057.0,0.005179189666750693
2015-05-06,4.64,4.75,4.49,4.54,136475584.0,1026118336.0,31905164057.0,0.004277539013940824
2015-05-07,4.54,4.61,4.48,4.49,95840840.0,705476352.0,31905164057.0,0.0030039287630295856
2015-05-08,4.54,4.57,4.43,4.54,101639304.0,743675840.0,31905164057.0,0.0031856693737232268
2015-05-11,4.54,4.67,4.49,4.65,145625072.0,1079391872.0,31905164057.0,0.004564310396267961
2015-05-12,4.65,4.91,4.6,4.8,257273952.0,1991704448.0,31905164057.0,0.008063708794612953
2015-05-13,4.81,4.84,4.65,4.7,153753280.0,1179119872.0,31905164057.0,0.004819071913415424
2015-05-14,4.75,4.77,4.67,4.69,117206792.0,895690560.0,31905164057.0,0.0036735994145212615
2015-05-15,4.67,4.69,4.5,4.53,114673192.0,849859904.0,31905164057.0,0.0035941890721869108
2015-05-18,4.49,4.55,4.45,4.47,76050112.0,554816256.0,31905164057.0,0.002383630181751552
2015-05-19,4.44,4.62,4.44,4.6,115698376.0,857313408.0,31905164057.0,0.0036263213000033378
2015-05-20,4.62,4.68,4.56,4.57,147938288.0,1107027456.0,31905164057.0,0.004636813267460454
2015-05-21,4.57,4.6,4.53,4.57,117582448.0,869429760.0,31905164057.0,0.0036853735586481772
2015-05-22,4.6,4.78,4.59,4.72,182957792.0,1386872192.0,31905164057.0,0.005734425677082799
2015-05-25,4.73,4.83,4.73,4.82,206132112.0,1603211776.0,31905164057.0,0.006460775805187392
2015-05-26,4.84,4.86,4.77,4.86,185204272.0,1445465856.0,31905164057.0,0.005804836849267545
2015-05-27,4.88,4.9,4.78,4.83,155103200.0,1216107648.0,31905164057.0,0.004861382305475728
2015-05-28,4.82,4.93,4.59,4.6,292487424.0,2283190272.0,31905164057.0,0.00916740072163422
2015-05-29,4.6,4.66,4.44,4.56,175615232.0,1299567872.0,31905164057.0,0.00550428863760912
2015-06-01,4.56,4.77,4.5,4.75,182618096.0,1378175744.0,31905164057.0,0.00572377862322678
2015-06-02,4.73,4.81,4.68,4.77,164771840.0,1265317120.0,31905164057.0,0.0051644254110597195
2015-06-03,4.78,4.89,4.69,4.86,259549776.0,2025031168.0,31905164057.0,0.0081350396925182
2015-06-04,4.85,5.11,4.75,5.0,396851552.0,3194897920.0,31905164057.0,0.012438473950204644
2015-06-05,5.05,5.1,4.84,4.93,313893312.0,2524702976.0,31905164057.0,0.009838323082721518
2015-06-08,4.96,5.27,4.93,5.23,469388000.0,3909880576.0,31905164057.0,0.014711975752935086
2015-06-09,5.29,5.44,5.12,5.23,401446464.0,3442760192.0,31905164057.0,0.012582491764743724
2015-06-10,5.16,5.21,5.09,5.12,202282784.0,1684101760.0,31905164057.0,0.006340126746836743
2015-06-11,5.13,5.15,4.97,5.04,183336880.0,1494145536.0,31905164057.0,0.005746307390003088
2015-06-12,5.04,5.23,4.97,5.22,274484832.0,2257717504.0,31905164057.0,0.008603147487648727
2015-06-15,5.18,5.18,4.96,4.98,254000736.0,2088445184.0,31905164057.0,0.00796111675044881
2015-06-16,4.93,5.18,4.9,5.16,353929184.0,2920510208.0,31905164057.0,0.011093162955303715
2015-06-17,5.23,5.54,5.15,5.26,552453440.0,4744168448.0,31905164057.0,0.017315486578066714
2015-06-18,5.14,5.15,4.93,4.94,289485696.0,2367741440.0,31905164057.0,0.00907331789558646
2015-06-19,4.85,4.93,4.54,4.59,191798400.0,1489431040.0,31905164057.0,0.006011515868006308
2015-06-23,4.62,4.76,4.43,4.75,148792624.0,1122106496.0,31905164057.0,0.004663590625460359
2015-06-24,4.75,4.96,4.67,4.89,176486784.0,1369265280.0,31905164057.0,0.00553160559477765
2015-06-25,5.04,5.05,4.68,4.72,254061824.0,2020613248.0,31905164057.0,0.007963031424822239
2015-06-26,4.61,4.75,4.25,4.42,238766864.0,1749904768.0,31905164057.0,0.00748364319874464
2015-06-29,4.56,4.65,4.06,4.48,250884128.0,1821146368.0,31905164057.0,0.007863433253368775
2015-06-30,4.56,4.81,4.44,4.75,259781536.0,1952036480.0,31905164057.0,0.008142303720359772
2015-07-01,4.69,4.78,4.53,4.55,176599712.0,1337627520.0,31905164057.0,0.005535145084491549
2015-07-02,4.81,5.01,4.56,5.01,525850208.0,4106935040.0,31905164057.0,0.01648166444342819
2015-07-03,4.88,5.0,4.63,4.7,310690432.0,2450928640.0,31905164057.0,0.009737935571963764
2015-07-06,5.12,5.14,4.78,5.1,645165184.0,5242015232.0,31905164057.0,0.020221340434024522
2015-07-07,4.93,5.61,4.93,5.61,551000960.0,4789163008.0,31905164057.0,0.017269961659360605
2015-07-08,5.1,5.93,5.05,5.79,754541248.0,6923373056.0,31905164057.0,0.023649502213872912
2015-07-09,5.79,6.32,5.35,6.04,380264896.0,3597208064.0,31905164057.0,0.011918600240407471
2015-07-10,5.8,6.47,5.66,6.03,433769216.0,4333943296.0,31905164057.0,0.013595580177085186
2015-07-13,5.78,5.89,5.59,5.67,343565792.0,3195025152.0,31905164057.0,0.01076834431524014
2015-07-14,5.55,6.2,5.37,6.15,442652224.0,4095574016.0,31905164057.0,0.01387399930648161
2015-07-15,5.92,6.45,5.87,6.34,474877504.0,4814361088.0,31905164057.0,0.014884032664794017
2015-07-16,6.34,6.47,5.89,6.09,326504896.0,3268463872.0,31905164057.0,0.010233606553994972
2015-07-17,6.09,6.21,5.92,6.04,251822176.0,2469467392.0,31905164057.0,0.007892834387251808
2015-07-20,5.95,6.34,5.84,6.15,331979456.0,3275561728.0,31905164057.0,0.010405195077727978
2015-07-21,6.04,6.14,5.86,5.87,253813024.0,2457707264.0,31905164057.0,0.007955233314160419
2015-07-22,5.75,6.0,5.72,5.77,240358704.0,2272316928.0,31905164057.0,0.007533536062393801
2015-07-23,5.73,5.83,5.67,5.81,185482528.0,1736591616.0,31905164057.0,0.005813558196053378
2015-07-24,5.79,5.92,5.61,5.68,215824224.0,2031298432.0,31905164057.0,0.006764554591050539
2015-07-27,5.56,5.63,5.11,5.12,251540960.0,2214232320.0,31905164057.0,0.00788402026551598
2015-07-28,4.93,5.39,4.84,5.05,243424448.0,2047426688.0,31905164057.0,0.007629625334792554
