date,open,high,low,close,volume,amount,outstanding_share,turnover
2020-05-12,17.86,21.43,17.86,21.43,111872.0,5043815.0,41200000.0,0.0027153398058252427
2020-05-13,23.57,23.57,23.57,23.57,27342.0,1359444.0,41200000.0,0.0006636407766990292
2020-05-14,25.93,25.93,25.93,25.93,35650.0,1949699.0,41200000.0,0.0008652912621359224
2020-05-15,28.52,28.52,28.52,28.52,60664.0,3649546.0,41200000.0,0.0014724271844660194
2020-05-18,31.37,31.37,31.37,31.37,131331.0,8691486.0,41200000.0,0.003187645631067961
2020-05-19,34.51,34.51,34.51,34.51,122477.0,8916326.0,41200000.0,0.002972742718446602
2020-05-20,37.96,37.96,37.96,37.96,80030.0,6408802.0,41200000.0,0.0019424757281553398
2020-05-21,41.76,41.76,41.76,41.76,86695.0,7636963.0,41200000.0,0.0021042475728155338
2020-05-22,45.94,45.94,45.94,45.94,563297.0,54583479.0,41200000.0,0.013672257281553399
2020-05-25,50.53,50.53,50.53,50.53,351314.0,37446559.0,41200000.0,0.008527038834951456
2020-05-26,55.58,55.58,55.58,55.58,214141.0,25108032.0,41200000.0,0.005197597087378641
2020-05-27,61.14,61.14,61.14,61.14,223627.0,28843410.0,41200000.0,0.005427839805825243
2020-05-28,67.26,67.26,67.26,67.26,5240969.0,743588682.0,41200000.0,0.1272079854368932
2020-05-29,70.63,73.98,69.69,73.98,21296985.0,3244855363.0,41200000.0,0.5169171116504855
2020-06-01,75.85,78.22,72.61,77.36,18937091.0,3039313915.0,41200000.0,0.45963813106796114
2020-06-02,75.49,76.56,71.7,73.85,15068586.0,2354760857.0,41200000.0,0.3657423786407767
2020-06-03,73.89,73.95,70.25,70.63,12020576.0,1820925156.0,41200000.0,0.29176155339805826
2020-06-04,70.63,71.97,69.45,71.25,8320664.0,1244162705.0,41200000.0,0.2019578640776699
2020-06-05,70.91,72.78,68.26,68.36,9967127.0,1473871350.0,41200000.0,0.2419205582524272
2020-06-08,68.74,69.69,66.5,67.77,7172624.0,1028618438.0,41200000.0,0.1740928155339806
2020-06-09,67.27,69.42,66.84,68.47,5475225.0,791795750.0,41200000.0,0.13289381067961165
2020-06-10,68.03,71.82,68.03,70.87,6716310.0,998939902.0,41200000.0,0.16301723300970875
2020-06-11,71.15,72.05,69.07,69.12,5552117.0,820813287.0,41200000.0,0.1347601213592233
2020-06-12,69.15,76.03,68.58,76.03,11582553.0,1795879191.0,41200000.0,0.281129927184466
2020-06-15,77.65,78.98,73.29,74.43,10091096.0,1605860667.0,41200000.0,0.2449295145631068
2020-06-16,76.09,81.87,74.13,79.17,10961504.0,1812587173.0,41200000.0,0.26605592233009706
