pnl,days,reason,code,ed
0.1202076998050682,4,+5%回1%半,601995,20241009
0.08983083170890188,5,+7%回2%清,601995,20241010
-0.07149903173749325,1,-5%止损,601995,20250303
-0.016022222222222254,5,时间5天,601995,20250703
-0.02523822393822384,1,回落3%,603000,20241114
-0.026658851674641035,5,时间5天,603000,20250721
-0.09476186085498745,1,-5%止损,603005,20241011
-0.003952519893899265,5,回落3%,603005,20250814
-0.05808745267712262,2,-5%止损,603008,20250324
-0.0036230390817163388,2,回落3%,603019,20250819
0.016421908949818938,1,+5%回1%半,603025,20251029
0.013317925504397381,2,+7%回2%清,603025,20251030
-0.13404559193954665,1,-5%止损,603026,20241010
-0.0191994472229534,2,回落3%,603026,20250627
-0.032045179781136,5,时间5天,603026,20250703
-0.05926610169491529,1,-5%止损,603031,20241009
0.04965487804878056,2,+5%回1%半,603031,20250818
0.048740243902439064,3,+7%回2%清,603031,20250819
-0.05827329376854591,1,-5%止损,603031,20251226
0.006568212104386396,1,+5%回1%半,603032,20241118
0.0032367295946695448,4,回落3%,603032,20241121
0.005821539932343063,1,+5%回1%半,603039,20260114
0.011116436240623685,3,+7%回2%清,603039,20260116
-0.008252491309385851,2,回落3%,603040,20241210
-0.058705281285878305,5,-5%止损,603040,20241216
0.018943613933236608,4,+5%回1%半,603040,20250219
0.0710118287373005,6,+7%回2%清,603040,20250221
0.06867481244790212,1,+5%回1%半,603040,20250507
0.041167171436510115,2,+7%回2%清,603040,20250508
-0.05442672938572224,4,-5%止损,603043,20241219
0.022570486111111118,1,+5%回1%半,603045,20260114
0.016711111111111124,3,+7%回2%清,603045,20260116
-0.1053492055356228,1,-5%止损,603048,20250703
-0.07510952380952383,1,-5%止损,603048,20250721
0.01725830945558739,2,+5%回1%半,603051,20250627
0.004364326647564426,4,回落3%,603051,20250701
-0.01483013530135309,1,回落3%,603051,20260120
-0.010826991150442444,2,+5%回1%半,603052,20241011
0.04802256637168148,4,+7%回2%清,603052,20241015
0.0019214285714285674,1,+5%回1%半,603052,20251110
0.00820714285714282,2,+7%回2%清,603052,20251111
-0.052450895140664935,1,-5%止损,603057,20250815
-0.024446331894860725,1,回落3%,603057,20250828
0.02180633490435261,6,+5%回1%半,603059,20260122
-0.010491973939561973,8,回落3%,603059,20260126
-0.02265785007072143,5,时间5天,603061,20241016
0.03778979649519501,1,+5%回1%半,603063,20250801
0.05488985302430751,3,+7%回2%清,603063,20250805
0.031251584653878256,1,+5%回1%半,603067,20251103
0.12674783152627186,3,+7%回2%清,603067,20251105
0.009588095238095232,1,+5%回1%半,603069,20250620
0.005540476190476228,4,回落3%,603069,20250625
-0.06474827586206895,1,-5%止损,603069,20251230
-0.0627648509385352,2,-5%止损,603076,20241216
0.018752985074626805,1,+5%回1%半,603079,20251107
0.0306932835820895,2,+7%回2%清,603079,20251110
0.020579868228404123,1,+5%回1%半,603079,20251110
0.02302008296730118,3,+7%回2%清,603079,20251112
0.00413478260869573,5,时间5天,603080,20250623
-0.07674554455445548,2,-5%止损,603087,20241011
0.014651530153015296,1,+5%回1%半,603090,20250321
0.02860292529252927,3,+7%回2%清,603090,20250325
0.026059002614867384,1,+5%回1%半,603090,20250718
0.03913333955920805,3,+7%回2%清,603090,20250722
0.015605805644873174,2,+5%回1%半,603090,20250722
0.045973794212218706,5,+7%回2%清,603090,20250725
0.012401732320835327,1,+5%回1%半,603093,20260304
0.014300166112956788,2,回落3%,603093,20260305
-0.06054453280318086,1,-5%止损,603093,20260518
-0.0031775816748028807,1,回落3%,603097,20251030
-0.0366488372093024,5,时间5天,603100,20250901
0.01598366336633663,1,+5%回1%半,603100,20251118
-0.00065,3,回落3%,603100,20251120
-0.058016417910447746,1,-5%止损,603100,20260113
-0.013939029322548029,5,时间5天,603102,20250324
0.025094680851063846,1,+5%回1%半,603102,20250520
0.01786063829787236,2,回落3%,603102,20250521
-0.061824286815728616,1,-5%止损,603102,20250521
-0.0029743407283381812,5,时间5天,603102,20250916
-0.13572940038684725,1,-5%止损,603110,20250211
