,date,open,high,low,close,volume,amount,outstanding_share,turnover
33,2020-02-26,5.89,6.14,5.69,5.79,286216655.0,2398607132.0,2177592614.0,0.13143719039083773
34,2020-02-27,5.72,5.86,5.4,5.79,178145749.0,1442807601.0,2177592614.0,0.0818085751460948
35,2020-02-28,5.47,5.59,5.21,5.21,153716778.0,1179721671.0,2177592614.0,0.07059023667316681
36,2020-03-02,5.24,5.38,5.11,5.27,110205625.0,826272216.0,2177592614.0,0.05060892670716966
37,2020-03-03,5.37,5.69,5.28,5.43,115847000.0,902422762.0,2177592614.0,0.05319957427078231
38,2020-03-04,5.35,5.56,5.2,5.32,84593356.0,647882139.0,2177592614.0,0.038847190909878794
39,2020-03-05,5.44,5.55,5.25,5.36,78980152.0,607094517.0,2177592614.0,0.036269480109469183
40,2020-03-06,5.25,5.34,5.19,5.19,60141048.0,449586878.0,2177592614.0,0.02761813555636904
41,2020-03-09,5.13,5.13,4.78,4.78,89381411.0,629432445.0,2177592614.0,0.04104597454333577
42,2020-03-10,4.69,5.0,4.69,4.97,72641725.0,503457956.0,2177592614.0,0.03335873043147638
43,2020-03-11,4.97,5.02,4.8,4.8,51276897.0,358547328.0,2177592614.0,0.023547516036900005
44,2020-03-12,4.72,4.88,4.67,4.78,54565767.0,371829132.0,2177592614.0,0.025057839859113334
45,2020-03-13,4.54,4.78,4.49,4.69,64485080.0,424584118.0,2177592614.0,0.02961301374068676
46,2020-03-16,4.76,4.85,4.38,4.4,78047783.0,514428314.0,2177592614.0,0.03584131508263832
47,2020-03-17,4.5,4.56,4.29,4.51,60690979.0,385329888.0,2177592614.0,0.027870676365179845
48,2020-03-18,4.55,4.59,4.26,4.3,75277021.0,479859968.0,2177592614.0,0.03456891822466477
49,2020-03-19,4.31,4.41,4.25,4.39,46850163.0,289863806.0,2177592614.0,0.021514659215316388
50,2020-03-20,4.44,4.48,4.29,4.41,42207742.0,262501122.0,2177592614.0,0.019382754023246334
51,2020-03-23,4.24,4.29,4.07,4.1,46334518.0,275980558.0,2177592614.0,0.02127786331663228
52,2020-03-24,4.22,4.29,4.08,4.22,50841321.0,303848813.0,2177592989.0,0.023347485621428035
53,2020-03-25,4.36,4.38,4.23,4.29,43959386.0,270346079.0,2177592989.0,0.020187145266382926
54,2020-03-26,4.24,4.34,4.19,4.2,34363650.0,208799809.0,2177592989.0,0.01578056605324605
55,2020-03-27,4.26,4.29,4.15,4.15,31621572.0,190087209.0,2320918130.0,0.013624596055872079
56,2020-03-30,4.09,4.1,3.93,3.99,43513690.0,248333706.0,2320918130.0,0.018748481231434043
57,2020-03-31,4.07,4.1,3.96,3.98,27558616.0,158016218.0,2320918130.0,0.011874014702965847
58,2020-04-01,3.98,4.09,3.96,3.98,30669085.0,176001057.0,2320918130.0,0.013214203725488585
59,2020-04-02,4.0,4.15,3.98,4.15,33993769.0,196949616.0,2320918130.0,0.014646690273387627
60,2020-04-03,4.12,4.15,4.02,4.03,32887905.0,190420236.0,2320918130.0,0.014170213319846832
61,2020-04-07,4.11,4.26,4.1,4.24,59477879.0,353682887.0,2320918130.0,0.025626875084990612
62,2020-04-08,4.22,4.5,4.19,4.43,93661171.0,584493149.0,2320918130.0,0.040355223990602374
63,2020-04-09,4.52,4.88,4.44,4.78,137850297.0,912320488.0,2320918130.0,0.05939472625861215
64,2020-04-10,4.85,4.89,4.45,4.46,106145196.0,697685448.0,2320918130.0,0.04573414056617327
65,2020-04-13,4.35,4.38,4.19,4.24,71961484.0,439863917.0,2320918130.0,0.03100561069769402
66,2020-04-14,4.26,4.38,4.26,4.32,69672686.0,428396055.0,2320918130.0,0.030019450104429145
67,2020-04-15,4.3,4.31,4.18,4.18,64871036.0,392276509.0,2320918130.0,0.027950592121920304
68,2020-04-16,4.14,4.6,4.11,4.6,137023606.0,867521809.0,2320918130.0,0.05903853489222388
69,2020-04-17,4.6,4.71,4.48,4.53,167146158.0,1099610235.0,2320918130.0,0.07201725723948738
70,2020-04-20,4.5,4.6,4.47,4.52,87359781.0,563471124.0,2320918130.0,0.0376401820774264
71,2020-04-21,4.5,4.83,4.41,4.77,148163120.0,979482353.0,2320918130.0,0.06383815012035776
72,2020-04-22,4.66,4.76,4.61,4.73,104618394.0,697509260.0,2320918130.0,0.045076296594744596
73,2020-04-23,4.71,4.75,4.55,4.55,83503483.0,548147549.0,2320918130.0,0.03597864221087368
74,2020-04-24,4.57,5.01,4.55,4.8,240916789.0,1683795420.0,2320918130.0,0.10380236419627606
75,2020-04-27,4.84,4.93,4.67,4.83,149377140.0,1019366849.0,2320918130.0,0.06436122759745946
76,2020-04-28,4.76,4.76,4.34,4.49,158962927.0,1022394626.0,2320918130.0,0.06849139784176704
77,2020-04-29,4.48,4.8,4.41,4.76,111506081.0,734070064.0,2320918130.0,0.04804395276105668
78,2020-04-30,4.77,5.02,4.73,4.88,138699209.0,964801627.0,2320918130.0,0.059760491853282215
79,2020-05-06,4.82,4.99,4.8,4.95,109673004.0,770355106.0,2320918130.0,0.04725414592715513
80,2020-05-07,4.95,4.95,4.8,4.81,104193054.0,721962121.0,2320918130.0,0.044893032913659904
81,2020-05-08,4.84,5.1,4.84,4.96,125020770.0,888502837.0,2320918130.0,0.05386694531960936
82,2020-05-11,5.04,5.08,4.91,4.97,92913435.0,660194523.0,2320918130.0,0.04003305148898122
83,2020-05-12,4.92,5.02,4.8,5.0,89775446.0,627345473.0,2320918130.0,0.03868100508999859
84,2020-05-13,4.95,5.25,4.87,5.13,122562131.0,883177565.0,2320918130.0,0.05280760635878182
85,2020-05-14,4.97,5.17,4.84,4.85,169668717.0,1206771349.0,2320918130.0,0.07310413702529008
86,2020-05-15,4.81,4.95,4.77,4.85,101277206.0,702483171.0,2320918130.0,0.04363669906788138
87,2020-05-18,4.8,4.83,4.45,4.5,128210365.0,840735183.0,2320918130.0,0.0552412268846381
88,2020-05-19,4.57,4.64,4.5,4.59,67152307.0,438334282.0,2320918130.0,0.02893350960208148
89,2020-05-20,4.56,4.6,4.43,4.45,63990241.0,410636046.0,2320918130.0,0.027571089291288358
90,2020-05-21,4.49,4.59,4.45,4.52,55821926.0,359053134.0,2320918130.0,0.02405165666054752
91,2020-05-22,4.6,4.76,4.52,4.52,83449617.0,551531303.0,2320918130.0,0.0359554332922549
92,2020-05-25,4.45,4.57,4.35,4.38,56482043.0,358661391.0,2320918130.0,0.024336077291963763
93,2020-05-26,4.53,4.71,4.47,4.64,87960633.0,577228567.0,2320918130.0,0.037899067555648765
94,2020-05-27,4.62,4.73,4.52,4.64,86950454.0,572323719.0,2320918130.0,0.037463817821096514
95,2020-05-28,4.57,4.7,4.43,4.7,89583301.0,582388371.0,2320918130.0,0.03859821673244459
96,2020-05-29,4.7,5.17,4.64,5.05,209287571.0,1518226947.0,2320918130.0,0.09017447375448784
97,2020-06-01,5.09,5.44,5.04,5.32,250346757.0,1870200140.0,2320918130.0,0.10786539764761112
98,2020-06-02,5.44,5.44,5.16,5.23,189084352.0,1419930648.0,2320918130.0,0.08146963460533613
99,2020-06-03,5.25,5.39,5.19,5.27,189867400.0,1431235692.0,2320918130.0,0.08180702177547297
100,2020-06-04,5.26,5.57,5.12,5.32,212557098.0,1627124508.0,2320918130.0,0.09158319513838259
101,2020-06-05,5.19,5.45,5.14,5.24,139585049.0,1045055554.0,2320918130.0,0.06014216839264382
102,2020-06-08,5.32,5.7,5.22,5.45,217592772.0,1703416714.0,2320918130.0,0.09375288563065341
103,2020-06-09,5.45,5.77,5.37,5.63,224931559.0,1795548278.0,2320918130.0,0.09691490453392253
104,2020-06-10,5.52,5.54,5.29,5.48,196487540.0,1511050443.0,2320918130.0,0.08465940157915006
105,2020-06-11,5.4,5.77,5.34,5.67,213072439.0,1694366147.0,2320918130.0,0.09180523700764921
106,2020-06-12,5.51,5.7,5.48,5.56,166904563.0,1331268456.0,2320918130.0,0.071913162658607
107,2020-06-15,5.49,5.97,5.46,5.65,198813932.0,1621923770.0,2320918130.0,0.08566176007251061
108,2020-06-16,5.81,6.02,5.68,5.74,182810533.0,1512856035.0,2320918130.0,0.07876647204268253
109,2020-06-17,5.68,6.32,5.67,6.32,261496568.0,2246241243.0,2320918130.0,0.11266944948204614
110,2020-06-18,6.95,6.95,6.03,6.03,434781136.0,4017366971.0,2320918130.0,0.18733152642484635
111,2020-06-19,5.95,6.09,5.77,5.84,245207624.0,2071333103.0,2320918130.0,0.10565113039984741
112,2020-06-22,5.82,5.88,5.58,5.61,201647306.0,1637986318.0,2320918130.0,0.0868825588432109
113,2020-06-23,5.6,5.67,5.53,5.6,142054400.0,1135645256.0,2320918130.0,0.06120612276832014
114,2020-06-24,5.6,5.64,5.44,5.44,123875111.0,978489871.0,2320918130.0,0.05337332213437447
115,2020-06-29,5.4,5.5,5.33,5.39,90294793.0,695179149.0,2320918130.0,0.03890477300032983
116,2020-06-30,5.41,5.49,5.37,5.47,107089028.0,829249834.0,2300759051.0,0.04654508604603986
117,2020-07-01,5.51,5.73,5.49,5.63,156478441.0,1253678054.0,2300759051.0,0.06801165942691319
118,2020-07-02,5.6,5.63,5.52,5.59,112218166.0,890526912.0,2300759051.0,0.04877441031959674
119,2020-07-03,5.58,5.76,5.55,5.61,120712014.0,972083250.0,2300759051.0,0.052466169348560784
120,2020-07-06,5.62,5.96,5.58,5.86,166631738.0,1371244900.0,2300759051.0,0.07242467998879558
121,2020-07-07,5.9,6.21,5.78,6.05,199507384.0,1710312290.0,2300759051.0,0.0867137234180547
122,2020-07-08,6.02,6.08,5.86,6.05,160489982.0,1369599840.0,2300759051.0,0.06975523227008268
123,2020-07-09,6.01,6.25,5.98,6.15,167973672.0,1467015613.0,2300759051.0,0.07300793706624431
124,2020-07-10,6.08,6.43,6.05,6.17,145555935.0,1291873454.0,2300759051.0,0.06326431050515076
125,2020-07-13,6.17,6.34,6.11,6.33,146555893.0,1305234615.0,2300759051.0,0.06369893141843821
126,2020-07-14,6.33,6.39,5.95,6.09,147911834.0,1297902598.0,2300759051.0,0.064288276486715
127,2020-07-15,6.1,6.26,5.79,5.79,137133085.0,1178766413.0,2300759051.0,0.05960340998784579
128,2020-07-16,5.84,5.91,5.26,5.45,115582585.0,937820912.0,2300759051.0,0.050236718595005975
129,2020-07-17,5.48,5.53,5.27,5.34,86066979.0,660503336.0,2300759051.0,0.03740808015623884
130,2020-07-20,5.39,5.51,5.3,5.49,75562782.0,583115999.0,2300759051.0,0.032842544710258756
131,2020-07-21,5.51,5.56,5.38,5.44,61700526.0,480711351.0,2300759051.0,0.026817465293978757
132,2020-07-22,5.42,5.56,5.36,5.46,71565338.0,558832042.0,2300759051.0,0.03110509897544243
133,2020-07-23,5.4,5.45,5.07,5.23,109072195.0,814526345.0,2300759051.0,0.04740704810118772
134,2020-07-24,5.2,5.27,4.86,4.88,109928102.0,791561314.0,2300759051.0,0.047779058807666516
135,2020-07-27,4.92,4.95,4.73,4.81,54368249.0,373462998.0,2300759051.0,0.023630570518181567
136,2020-07-28,4.88,4.92,4.78,4.85,44639781.0,308156303.0,2300759051.0,0.01940219727945775
137,2020-07-29,4.84,5.05,4.81,5.02,74010692.0,522564150.0,2300759051.0,0.03216794560379196
138,2020-07-30,5.03,5.09,4.94,4.95,62223134.0,443800093.0,2300759051.0,0.027044611200358157
139,2020-07-31,4.95,5.45,4.95,5.36,136340713.0,1004946689.0,2300759051.0,0.05925901408091429
140,2020-08-03,5.2,5.5,5.18,5.41,137527210.0,1047940219.0,2300759051.0,0.05977471214998602
141,2020-08-04,5.37,5.44,5.25,5.3,98464913.0,748587503.0,2300759051.0,0.04279670787656069
142,2020-08-05,5.3,5.32,5.12,5.18,71537299.0,530326561.0,2300759051.0,0.031092912127807164
