date,open,high,low,close,volume,amount,outstanding_share,turnover
2015-01-05,15.53,16.66,15.4,16.59,59304756.0,1261231232.0,1400462039.0,0.042346564454075857
2015-01-06,16.34,16.5,16.12,16.35,40116720.0,863250432.0,1400462039.0,0.028645346237764036
2015-01-07,16.38,16.95,16.14,16.36,30594584.0,666507200.0,1400462039.0,0.021846064475868312
2015-01-08,16.35,16.72,16.12,16.4,30290588.0,655702912.0,1400462039.0,0.021628996114474476
2015-01-09,16.26,16.81,16.22,16.23,33466600.0,731845248.0,1400462039.0,0.02389682766688687
2015-01-12,14.78,15.12,14.61,14.68,84723544.0,1652420736.0,1400462039.0,0.06049685149659383
2015-01-13,14.55,14.81,14.25,14.47,38861708.0,745822144.0,1400462039.0,0.02774920484652994
2015-01-14,14.54,14.77,14.44,14.58,20610186.0,397070624.0,1400462039.0,0.014716704506119069
2015-01-15,14.59,14.65,14.33,14.65,20932900.0,400332832.0,1400462039.0,0.014947138456496213
2015-01-16,14.55,14.84,14.55,14.74,24540024.0,476024800.0,1400462039.0,0.017522805557459314
2015-01-19,14.36,14.55,13.68,13.88,32386490.0,608128704.0,1400462039.0,0.023125575058875265
2015-01-20,13.93,14.28,13.93,14.14,19520168.0,363648384.0,1400462039.0,0.013938377090134037
2015-01-21,14.25,14.53,14.09,14.5,21665412.0,410543904.0,1400462039.0,0.015470188692490507
2015-01-22,14.61,14.65,14.47,14.59,20697482.0,397433056.0,1400462039.0,0.014779038219971345
2015-01-23,14.62,14.74,14.5,14.56,19027334.0,366942816.0,1400462039.0,0.01358646894391116
2015-01-26,14.66,14.82,14.59,14.8,19794360.0,384557376.0,1400462039.0,0.01413416390360296
2015-01-27,14.82,15.09,14.63,14.84,23841654.0,467251168.0,1400462039.0,0.017024134418540993
2015-01-28,14.81,14.81,14.56,14.59,17008644.0,329732064.0,1400462039.0,0.01214502323257903
2015-01-29,14.43,14.57,14.4,14.51,12421826.0,237384624.0,1400462039.0,0.008869805574215925
2015-01-30,14.51,14.78,14.48,14.49,14177179.0,273052416.0,1400462039.0,0.010123215485457368
2015-02-02,14.31,14.36,14.13,14.18,17112152.0,320954208.0,1400462039.0,0.012218933125969578
2015-02-03,14.24,14.37,14.17,14.35,13509985.0,254339216.0,1400462039.0,0.009646805571143368
2015-02-04,14.4,14.51,14.31,14.33,12431392.0,236509008.0,1400462039.0,0.008876636177069559
2015-02-05,14.43,14.61,14.22,14.25,19343500.0,368005376.0,1400462039.0,0.013812227294509337
2015-02-06,14.21,14.28,13.73,13.8,14811880.0,272999456.0,1400462039.0,0.010576423771240828
2015-02-09,13.79,14.13,13.77,14.04,10885099.0,201090912.0,1400462039.0,0.00777250557092751
2015-02-10,14.54,15.44,14.54,14.9,47127824.0,929346624.0,1400462039.0,0.03365162545473323
2015-02-11,14.83,15.12,14.78,15.05,22049036.0,435558080.0,1400462039.0,0.01574411543189283
2015-02-12,15.07,15.35,15.02,15.12,17013130.0,340689056.0,1400462039.0,0.012148226461138658
2015-02-13,15.38,15.81,15.24,15.56,34321056.0,707769664.0,1400462039.0,0.0245069520231387
2015-02-16,15.53,15.53,15.31,15.41,17287164.0,351682784.0,1400462039.0,0.012343900454698437
2015-02-17,15.43,15.56,15.09,15.2,15198135.0,307119008.0,1400462039.0,0.010852229176345422
2015-02-25,15.22,15.52,15.09,15.26,14807748.0,299477376.0,1400462039.0,0.010573473316401688
2015-02-26,15.21,15.53,15.19,15.45,13575976.0,276163840.0,1400462039.0,0.009693926448512611
2015-02-27,15.53,15.89,15.42,15.43,20380328.0,421517056.0,1400462039.0,0.014552574387915986
2015-03-02,15.4,15.51,15.12,15.32,18792380.0,378807712.0,1400462039.0,0.013418700026613146
2015-03-03,15.31,15.32,15.03,15.11,17675092.0,354237664.0,1400462039.0,0.012620900465549855
2015-03-04,15.14,15.48,15.06,15.43,19175254.0,388000416.0,1400462039.0,0.013692091228472062
2015-03-05,15.38,15.59,15.22,15.4,14924691.0,302895104.0,1400462039.0,0.01065697647231979
2015-03-06,15.42,15.78,15.42,15.65,20079544.0,414489312.0,1400462039.0,0.014337799555308046
2015-03-09,15.71,15.8,15.37,15.72,16387361.0,337217824.0,1400462039.0,0.01170139607047214
2015-03-10,15.74,16.1,15.62,15.87,22876312.0,480276960.0,1400462039.0,0.016334831907571613
2015-03-11,15.87,16.19,15.72,15.76,15350391.0,323118752.0,1400462039.0,0.010960947581957271
2015-03-12,15.9,16.06,15.65,15.91,14243006.0,298680384.0,1400462039.0,0.01017021925861712
2015-03-13,15.99,16.0,15.71,15.79,12569830.0,262116496.0,1400462039.0,0.008975487838981689
2015-03-16,15.91,16.47,15.84,16.37,27033404.0,577237376.0,1400462039.0,0.019303203690764232
2015-03-17,16.48,17.97,16.48,17.13,38092652.0,863873216.0,1400462039.0,0.027200060365220654
2015-03-18,17.35,17.91,17.21,17.44,32393872.0,747847488.0,1400462039.0,0.0231308461764025
2015-03-19,17.43,17.43,16.93,17.12,23269800.0,525716544.0,1400462039.0,0.016615802036744818
2015-03-20,17.26,17.54,17.06,17.42,24865504.0,567526336.0,1400462039.0,0.017755214570296537
2015-03-23,17.4,17.73,17.27,17.52,20603312.0,477098528.0,1400462039.0,0.014711796126021236
2015-03-24,17.53,17.88,17.09,17.8,32488984.0,752160896.0,1400462039.0,0.02319876090550713
2015-03-25,17.56,17.72,17.32,17.44,21077760.0,487078848.0,1400462039.0,0.015050575747880018
2015-03-26,17.41,18.91,17.2,18.57,39032352.0,932020736.0,1400462039.0,0.027871053204606
2015-03-27,18.72,19.13,18.38,18.41,27217304.0,673060672.0,1400462039.0,0.019434517496407483
2015-03-30,18.34,19.28,18.27,19.17,26824050.0,671715072.0,1400462039.0,0.01915371445494782
2015-03-31,18.95,19.21,18.5,18.59,24914864.0,619257984.0,1400462039.0,0.01779046008115326
2015-04-01,18.62,18.78,18.22,18.6,19086174.0,466723680.0,1400462039.0,0.013628483649316538
2015-04-02,18.66,19.09,18.4,18.76,33109970.0,814321984.0,1400462039.0,0.02364217599474683
2015-04-03,18.69,18.78,18.45,18.65,20152616.0,494419968.0,1400462039.0,0.014389976621137104
2015-04-07,18.65,19.06,18.46,18.94,31479104.0,781093632.0,1400462039.0,0.022477656033060102
2015-04-08,18.94,19.59,18.69,18.81,33718376.0,850076096.0,1400462039.0,0.024076608334258464
2015-04-09,18.81,19.0,17.95,18.19,27674626.0,671091968.0,1400462039.0,0.019761068296975097
2015-04-10,18.19,18.56,18.13,18.49,29127776.0,704004864.0,1400462039.0,0.02079869013857647
2015-04-13,18.5,18.87,18.27,18.83,37837720.0,926418496.0,1400462039.0,0.027018026155866407
2015-04-14,18.72,19.55,18.53,19.27,43409396.0,1095494016.0,1400462039.0,0.030996481726128386
2015-04-15,19.28,19.47,18.56,18.59,30114076.0,754581440.0,1400462039.0,0.021502957710658802
2015-04-16,18.54,20.44,18.29,19.99,60741504.0,1577867264.0,1400462039.0,0.043372474446627965
2015-04-17,20.16,20.28,19.53,19.68,43768924.0,1144049536.0,1400462039.0,0.03125320271533615
2015-04-20,19.44,19.69,18.94,18.96,41000620.0,1045520768.0,1400462039.0,0.029276495083919944
2015-04-21,19.15,20.38,19.15,20.37,49735176.0,1304855424.0,1400462039.0,0.0355134053012343
2015-04-22,20.54,20.8,20.19,20.77,35079616.0,950722752.0,1400462039.0,0.02504860183504053
2015-04-23,20.46,20.46,19.91,20.31,49742588.0,1324719232.0,1400462039.0,0.03551869784026327
2015-04-24,20.08,20.29,19.61,19.72,31393338.0,824999808.0,1400462039.0,0.022416414815796374
2015-04-27,19.84,20.16,19.64,19.96,35023952.0,918740800.0,1400462039.0,0.025008854952618963
2015-04-28,19.87,19.97,19.02,19.13,30817388.0,790492416.0,1400462039.0,0.022005157684963143
2015-04-29,19.17,19.59,19.17,19.42,17674264.0,452953728.0,1400462039.0,0.012620309232101935
2015-04-30,19.47,19.68,19.32,19.47,17356370.0,445688224.0,1400462039.0,0.01239331700300375
2015-05-04,19.52,19.85,19.32,19.68,21299468.0,550960512.0,1400462039.0,0.015208886358111417
2015-05-05,19.59,19.59,18.34,18.37,28953292.0,721540992.0,1400462039.0,0.020674099828278173
2015-05-06,18.47,18.64,17.84,17.95,23588280.0,571825344.0,1400462039.0,0.016843212699176918
2015-05-07,17.95,18.17,17.6,17.73,20559504.0,485323680.0,1400462039.0,0.014680515021085838
2015-05-08,17.96,18.14,17.66,18.13,20185816.0,478353728.0,1400462039.0,0.014413683083058562
2015-05-11,18.22,18.56,17.94,18.56,26198384.0,631266816.0,1400462039.0,0.018706957611437265
2015-05-12,18.53,18.79,18.39,18.56,20800236.0,509148192.0,1400462039.0,0.014852409719618256
2015-05-13,18.48,18.79,18.29,18.43,23987334.0,587419072.0,1400462039.0,0.017128157230972257
2015-05-14,18.39,18.4,18.03,18.29,19358040.0,465172800.0,1400462039.0,0.013822609582350842
2015-05-15,18.28,18.47,17.93,18.0,22030188.0,527353056.0,1400462039.0,0.015730657016402
2015-05-18,17.97,18.19,17.86,18.15,17699264.0,420519680.0,1400462039.0,0.012638160483548816
2015-05-19,18.09,18.53,18.03,18.51,29119336.0,706301120.0,1400462039.0,0.020792663556088005
