date,open,high,low,close,volume,amount,outstanding_share,turnover
2015-01-05,1.58,1.59,1.54,1.59,4468798.0,32475492.0,204832468.0,0.021816843997602958
2015-01-06,1.58,1.64,1.55,1.64,6023353.0,44950048.0,204832468.0,0.029406241397237864
2015-01-07,1.66,1.66,1.61,1.63,4054756.0,30603194.0,204832468.0,0.019795475002527433
2015-01-08,1.63,1.67,1.61,1.64,4955774.0,37715348.0,204832468.0,0.02419427959047977
2015-01-09,1.64,1.66,1.62,1.62,4074657.0,31156006.0,204832468.0,0.019892632451218622
2015-01-12,1.61,1.61,1.56,1.59,3868230.0,28298284.0,204832468.0,0.018884847884564862
2015-01-13,1.59,1.73,1.58,1.67,8882361.0,68967608.0,204832468.0,0.0433640285972632
2015-01-14,1.66,1.66,1.63,1.64,4460579.0,33988452.0,204832468.0,0.02177671852296385
2015-01-15,1.64,1.67,1.63,1.64,2846027.0,21745620.0,204832468.0,0.013894413457928944
2015-01-16,1.65,1.7,1.64,1.69,5478630.0,42732084.0,204832468.0,0.02674688272564289
2015-01-19,1.65,1.73,1.6,1.66,8091817.0,62727680.0,204832468.0,0.039504562333350396
2015-01-20,1.67,1.76,1.66,1.75,10868613.0,87001936.0,204832468.0,0.0530609873821371
2015-01-21,1.75,1.77,1.73,1.77,10080838.0,81825704.0,204832468.0,0.04921503948290073
2015-01-22,1.77,1.78,1.74,1.77,7020239.0,57457088.0,204832468.0,0.034273077254529785
2015-01-23,1.77,1.77,1.73,1.74,5889095.0,47743784.0,204832468.0,0.028750788668913563
2015-01-26,1.73,1.76,1.73,1.76,4440947.0,36069556.0,204832468.0,0.021680874342635954
2015-01-27,1.76,1.78,1.74,1.78,6639544.0,54194020.0,204832468.0,0.03241450959815609
2015-01-28,1.77,1.78,1.75,1.76,5007782.0,41135868.0,204832468.0,0.024448184650101467
2015-01-29,1.73,1.8,1.73,1.79,7205342.0,59645872.0,204832468.0,0.03517675723167091
2015-01-30,1.79,1.8,1.74,1.74,4450613.0,36507648.0,204832468.0,0.021728064127021114
2015-02-02,1.72,1.75,1.7,1.74,3288781.0,26387300.0,204832468.0,0.016055955543141726
2015-02-03,1.74,1.82,1.74,1.81,7153814.0,59437168.0,204832468.0,0.034925195550541334
2015-02-04,1.82,1.82,1.77,1.78,4667514.0,38762840.0,204832468.0,0.02278698316518844
